account_id,customer_id,account_type,opened_date,account_status
A0006413,C004520,Current,2023-03-24,Active
A0006414,C004520,Savings,2023-03-24,Active
A0006415,C004521,Current,2019-01-27,Dormant
A0006416,C004521,Credit Card,2019-01-27,Active
A0006417,C004522,Current,2019-01-28,Active
A0006418,C004523,Current,2020-02-23,Active
A0006419,C004523,Current,2020-02-23,Active
A0006420,C004524,Current,2023-12-09,Active
A0006421,C004524,Current,2023-12-09,Active
A0006422,C004525,Current,2024-01-28,Active
A0006423,C004526,Credit Card,2018-05-11,Active
A0006424,C004527,Credit Card,2020-03-09,Active
A0006425,C004527,Current,2020-03-09,Closed
A0006426,C004528,Current,2020-06-28,Active
A0006427,C004528,Savings,2020-06-28,Active
A0006428,C004529,Savings,2019-02-27,Active
A0006429,C004530,Current,2024-12-15,Active
A0006430,C004531,Current,2019-04-21,Active
A0006431,C004531,Current,2019-04-21,Active
A0006432,C004532,Current,2018-05-31,Active
A0006433,C004533,Current,2018-01-07,Dormant
A0006434,C004533,Savings,2018-01-07,Dormant
A0006435,C004534,Current,2023-10-03,Active
A0006436,C004534,Credit Card,2023-10-03,Active
A0006437,C004535,Savings,2018-12-18,Active
A0006438,C004535,Savings,2018-12-18,Active
A0006439,C004536,Savings,2022-10-22,Active
A0006440,C004537,Savings,2021-11-30,Active
A0006441,C004538,Savings,2022-08-22,Active
A0006442,C004539,Current,2019-03-25,Active
A0006443,C004540,Savings,2018-01-20,Active
A0006444,C004540,Savings,2018-01-20,Active
A0006445,C004541,Savings,2018-10-13,Dormant
A0006446,C004542,Current,2018-06-19,Active
A0006447,C004542,Current,2018-06-19,Active
A0006448,C004543,Current,2018-11-24,Active
A0006449,C004544,Current,2022-10-16,Active
A0006450,C004545,Credit Card,2024-03-11,Active
A0006451,C004546,Current,2022-05-08,Active
A0006452,C004546,Current,2022-05-08,Active
A0006453,C004546,Savings,2022-05-08,Active
A0006454,C004547,Credit Card,2022-01-04,Active
A0006455,C004548,Current,2025-07-22,Active
A0006456,C004549,Savings,2018-08-12,Active
A0006457,C004550,Savings,2019-01-19,Active
A0006458,C004550,Current,2019-01-19,Active
A0006459,C004551,Savings,2020-04-10,Active
A0006460,C004552,Current,2025-06-02,Active
A0006461,C004553,Current,2023-12-21,Active
A0006462,C004554,Current,2021-11-21,Active
A0006463,C004555,Current,2020-09-29,Active
A0006464,C004555,Credit Card,2020-09-29,Active
A0006465,C004555,Savings,2020-09-29,Active
A0006466,C004556,Current,2018-04-26,Active
A0006467,C004557,Current,2018-05-18,Active
A0006468,C004558,Credit Card,2024-10-04,Active
A0006469,C004559,Current,2021-01-13,Active
A0006470,C004559,Current,2021-01-13,Active
A0006471,C004560,Current,2021-01-24,Active
A0006472,C004561,Credit Card,2025-08-13,Active
A0006473,C004562,Current,2020-02-10,Active
A0006474,C004563,Current,2018-11-18,Dormant
A0006475,C004564,Current,2025-07-20,Active
A0006476,C004564,Current,2025-07-20,Active
A0006477,C004564,Savings,2025-07-20,Active
A0006478,C004565,Credit Card,2019-08-09,Active
A0006479,C004566,Savings,2019-07-26,Active
A0006480,C004567,Current,2025-03-04,Closed
A0006481,C004567,Savings,2025-03-04,Dormant
A0006482,C004568,Current,2020-06-09,Active
A0006483,C004569,Current,2019-06-25,Active
A0006484,C004569,Current,2019-06-25,Active
A0006485,C004570,Current,2020-01-20,Active
A0006486,C004570,Savings,2020-01-20,Dormant
A0006487,C004571,Current,2025-06-07,Dormant
A0006488,C004571,Current,2025-06-07,Closed
A0006489,C004572,Credit Card,2022-07-18,Active
A0006490,C004573,Current,2018-04-09,Active
A0006491,C004574,Current,2022-05-20,Active
A0006492,C004575,Current,2018-09-09,Active
A0006493,C004576,Credit Card,2021-08-10,Active
A0006494,C004577,Credit Card,2018-06-16,Dormant
A0006495,C004578,Savings,2019-10-26,Active
A0006496,C004579,Current,2021-07-10,Active
A0006497,C004580,Current,2019-09-09,Dormant
A0006498,C004580,Savings,2019-09-09,Active
A0006499,C004581,Credit Card,2025-06-14,Active
A0006500,C004582,Current,2023-07-22,Active
A0006501,C004583,Current,2022-06-16,Active
A0006502,C004584,Current,2018-09-28,Active
A0006503,C004584,Credit Card,2018-09-28,Active
A0006504,C004585,Current,2019-05-20,Active
A0006505,C004586,Credit Card,2022-10-13,Active
A0006506,C004587,Savings,2019-10-14,Active
A0006507,C004588,Current,2019-09-04,Active
A0006508,C004588,Savings,2019-09-04,Active
A0006509,C004589,Savings,2021-05-11,Active
A0006510,C004590,Current,2022-04-19,Active
A0006511,C004591,Current,2019-06-12,Active
A0006512,C004592,Current,2019-10-15,Active
A0006513,C004593,Current,2024-01-08,Active
A0006514,C004594,Current,2019-07-21,Active
A0006515,C004594,Current,2019-07-21,Active
A0006516,C004595,Current,2024-05-07,Active
A0006517,C004595,Current,2024-05-07,Active
A0006518,C004595,Current,2024-05-07,Active
A0006519,C004596,Credit Card,2022-04-15,Dormant
A0006520,C004597,Current,2018-12-10,Active
A0006521,C004598,Current,2023-03-31,Active
A0006522,C004598,Savings,2023-03-31,Active
A0006523,C004599,Credit Card,2023-06-18,Active
A0006524,C004600,Current,2021-07-19,Active
A0006525,C004601,Savings,2024-12-02,Active
A0006526,C004602,Current,2018-08-17,Active
A0006527,C004602,Current,2018-08-17,Active
A0006528,C004603,Current,2024-02-02,Closed
A0006529,C004603,Savings,2024-02-02,Active
A0006530,C004603,Savings,2024-02-02,Active
A0006531,C004604,Current,2019-10-16,Active
A0006532,C004604,Current,2019-10-16,Active
A0006533,C004605,Current,2025-03-28,Active
A0006534,C004606,Current,2025-03-09,Active
A0006535,C004607,Current,2023-05-10,Dormant
A0006536,C004607,Current,2023-05-10,Active
A0006537,C004608,Current,2022-09-18,Active
A0006538,C004608,Savings,2022-09-18,Active
A0006539,C004609,Current,2024-11-09,Active
A0006540,C004610,Current,2019-02-11,Active
A0006541,C004611,Current,2023-04-14,Closed
A0006542,C004612,Current,2024-08-16,Active
A0006543,C004612,Current,2024-08-16,Active
A0006544,C004613,Current,2024-02-07,Active
A0006545,C004614,Savings,2020-03-05,Active
A0006546,C004614,Current,2020-03-05,Active
A0006547,C004615,Savings,2021-10-06,Active
A0006548,C004615,Current,2021-10-06,Dormant
A0006549,C004616,Credit Card,2023-09-19,Active
A0006550,C004617,Current,2024-06-15,Active
A0006551,C004617,Savings,2024-06-15,Active
A0006552,C004618,Credit Card,2020-12-17,Active
A0006553,C004619,Savings,2022-03-16,Active
A0006554,C004620,Current,2023-09-09,Active
A0006555,C004621,Savings,2018-05-12,Closed
A0006556,C004621,Credit Card,2018-05-12,Dormant
A0006557,C004622,Credit Card,2024-05-20,Active
A0006558,C004623,Current,2018-09-05,Active
A0006559,C004624,Current,2019-05-23,Active
A0006560,C004624,Savings,2019-05-23,Active
A0006561,C004625,Current,2020-06-25,Active
A0006562,C004625,Current,2020-06-25,Active
A0006563,C004626,Credit Card,2019-12-11,Active
A0006564,C004626,Current,2019-12-11,Active
A0006565,C004627,Savings,2025-06-23,Active
A0006566,C004628,Current,2021-08-06,Active
A0006567,C004629,Savings,2021-09-23,Active
A0006568,C004630,Credit Card,2020-01-10,Active
A0006569,C004631,Current,2021-12-23,Dormant
A0006570,C004631,Current,2021-12-23,Active
A0006571,C004632,Current,2021-06-28,Active
A0006572,C004633,Savings,2023-12-03,Closed
A0006573,C004634,Current,2021-02-04,Closed
A0006574,C004635,Current,2019-10-07,Active
A0006575,C004636,Savings,2025-07-23,Active
A0006576,C004636,Current,2025-07-23,Active
A0006577,C004637,Savings,2022-11-30,Active
A0006578,C004638,Current,2023-09-04,Closed
A0006579,C004639,Current,2023-02-02,Closed
A0006580,C004640,Savings,2019-09-30,Closed
A0006581,C004640,Savings,2019-09-30,Active
A0006582,C004641,Current,2021-08-15,Dormant
A0006583,C004642,Current,2018-08-13,Active
A0006584,C004643,Current,2023-01-17,Active
A0006585,C004644,Credit Card,2021-08-11,Dormant
A0006586,C004644,Savings,2021-08-11,Active
A0006587,C004644,Current,2021-08-11,Active
A0006588,C004645,Current,2019-11-07,Active
A0006589,C004646,Current,2025-07-05,Active
A0006590,C004647,Current,2018-08-11,Active
A0006591,C004648,Current,2022-03-28,Active
A0006592,C004649,Current,2020-10-15,Active
A0006593,C004650,Credit Card,2021-11-12,Active
A0006594,C004650,Credit Card,2021-11-12,Active
A0006595,C004650,Current,2021-11-12,Active
A0006596,C004651,Credit Card,2022-06-22,Active
A0006597,C004652,Savings,2023-09-22,Active
A0006598,C004653,Current,2018-07-13,Active
A0006599,C004654,Savings,2025-06-09,Active
A0006600,C004655,Credit Card,2024-09-01,Dormant
A0006601,C004656,Credit Card,2020-07-29,Active
A0006602,C004657,Savings,2020-08-22,Closed
A0006603,C004658,Current,2018-04-01,Dormant
A0006604,C004658,Current,2018-04-01,Active
A0006605,C004659,Savings,2023-01-29,Active
A0006606,C004659,Savings,2023-01-29,Closed
A0006607,C004660,Current,2020-05-20,Active
A0006608,C004661,Savings,2019-05-22,Active
A0006609,C004661,Current,2019-05-22,Active
A0006610,C004662,Savings,2022-09-12,Active
A0006611,C004662,Savings,2022-09-12,Dormant
A0006612,C004663,Current,2018-03-16,Active
A0006613,C004664,Current,2022-12-19,Active
A0006614,C004664,Current,2022-12-19,Active
A0006615,C004665,Savings,2019-10-17,Active
A0006616,C004666,Current,2020-01-30,Active
A0006617,C004667,Savings,2025-08-21,Active
A0006618,C004668,Savings,2023-03-18,Active
A0006619,C004668,Credit Card,2023-03-18,Active
A0006620,C004668,Credit Card,2023-03-18,Active
A0006621,C004669,Current,2022-12-18,Active
A0006622,C004670,Current,2022-11-19,Active
A0006623,C004670,Current,2022-11-19,Active
A0006624,C004671,Savings,2019-02-05,Active
A0006625,C004672,Current,2020-09-08,Active
A0006626,C004673,Savings,2019-09-11,Active
A0006627,C004674,Current,2023-10-23,Active
A0006628,C004675,Current,2024-11-02,Active
A0006629,C004676,Savings,2019-01-02,Active
A0006630,C004677,Savings,2021-02-09,Active
A0006631,C004678,Current,2018-01-22,Active
A0006632,C004679,Current,2022-02-15,Active
A0006633,C004680,Current,2019-03-21,Active
A0006634,C004680,Savings,2019-03-21,Active
A0006635,C004681,Credit Card,2020-02-11,Active
A0006636,C004682,Savings,2025-05-26,Closed
A0006637,C004683,Savings,2019-07-15,Active
A0006638,C004683,Current,2019-07-15,Active
A0006639,C004684,Current,2021-04-19,Active
A0006640,C004685,Current,2020-09-18,Active
A0006641,C004686,Current,2018-09-26,Active
A0006642,C004687,Savings,2024-11-01,Active
A0006643,C004687,Savings,2024-11-01,Active
A0006644,C004688,Savings,2022-07-09,Active
A0006645,C004689,Current,2022-11-21,Active
A0006646,C004690,Current,2018-03-06,Active
A0006647,C004691,Current,2021-06-29,Active
A0006648,C004692,Savings,2021-06-14,Active
A0006649,C004692,Savings,2021-06-14,Active
A0006650,C004693,Savings,2023-03-15,Active
A0006651,C004693,Credit Card,2023-03-15,Active
A0006652,C004693,Savings,2023-03-15,Active
A0006653,C004694,Current,2018-01-08,Active
A0006654,C004695,Current,2024-03-19,Closed
A0006655,C004696,Savings,2019-01-30,Active
A0006656,C004697,Current,2020-08-20,Active
A0006657,C004697,Current,2020-08-20,Dormant
A0006658,C004698,Savings,2021-04-12,Dormant
A0006659,C004699,Savings,2023-12-26,Active
A0006660,C004700,Current,2018-09-16,Active
A0006661,C004701,Savings,2024-08-09,Active
A0006662,C004701,Current,2024-08-09,Active
A0006663,C004702,Savings,2021-09-30,Active
A0006664,C004703,Current,2023-04-09,Active
A0006665,C004704,Current,2023-05-23,Active
A0006666,C004705,Current,2018-11-18,Active
A0006667,C004706,Current,2024-09-23,Active
A0006668,C004707,Current,2019-02-25,Active
A0006669,C004707,Current,2019-02-25,Active
A0006670,C004708,Current,2019-07-01,Dormant
A0006671,C004708,Current,2019-07-01,Active
A0006672,C004709,Credit Card,2022-10-23,Active
A0006673,C004709,Current,2022-10-23,Active
A0006674,C004709,Savings,2022-10-23,Active
A0006675,C004710,Current,2021-11-17,Active
A0006676,C004711,Current,2023-08-07,Dormant
A0006677,C004712,Savings,2025-07-29,Active
A0006678,C004712,Current,2025-07-29,Active
A0006679,C004713,Current,2024-02-19,Closed
A0006680,C004713,Savings,2024-02-19,Active
A0006681,C004714,Current,2020-07-31,Active
A0006682,C004714,Current,2020-07-31,Active
A0006683,C004715,Current,2020-10-07,Active
A0006684,C004716,Current,2019-07-28,Active
A0006685,C004717,Current,2022-09-12,Active
A0006686,C004718,Current,2019-06-12,Active
A0006687,C004719,Savings,2022-10-13,Active
A0006688,C004720,Savings,2019-06-22,Active
A0006689,C004721,Credit Card,2024-02-19,Active
A0006690,C004722,Current,2023-05-01,Active
A0006691,C004723,Savings,2024-12-05,Active
A0006692,C004723,Current,2024-12-05,Active
A0006693,C004724,Credit Card,2022-07-01,Active
A0006694,C004725,Savings,2023-05-05,Active
A0006695,C004725,Current,2023-05-05,Active
A0006696,C004726,Current,2025-02-20,Active
A0006697,C004726,Current,2025-02-20,Active
A0006698,C004727,Credit Card,2023-11-22,Active
A0006699,C004728,Savings,2022-07-21,Active
A0006700,C004729,Savings,2025-03-16,Active
A0006701,C004730,Current,2021-05-10,Active
A0006702,C004731,Savings,2020-06-17,Active
A0006703,C004732,Current,2019-05-17,Active
A0006704,C004732,Current,2019-05-17,Active
A0006705,C004733,Credit Card,2024-05-26,Active
A0006706,C004734,Current,2024-03-28,Active
A0006707,C004734,Savings,2024-03-28,Active
A0006708,C004734,Current,2024-03-28,Active
A0006709,C004735,Current,2021-09-16,Active
A0006710,C004736,Savings,2019-05-12,Active
A0006711,C004737,Credit Card,2025-05-05,Active
A0006712,C004738,Current,2018-09-19,Active
A0006713,C004738,Credit Card,2018-09-19,Active
A0006714,C004738,Current,2018-09-19,Closed
A0006715,C004739,Current,2025-03-31,Active
A0006716,C004739,Savings,2025-03-31,Active
A0006717,C004739,Credit Card,2025-03-31,Active
A0006718,C004740,Current,2025-03-31,Active
A0006719,C004740,Current,2025-03-31,Active
A0006720,C004741,Current,2024-10-17,Active
A0006721,C004742,Current,2024-12-21,Active
A0006722,C004743,Credit Card,2022-08-20,Dormant
A0006723,C004744,Current,2021-05-24,Active
A0006724,C004745,Current,2019-07-18,Active
A0006725,C004745,Current,2019-07-18,Active
A0006726,C004745,Current,2019-07-18,Active
A0006727,C004746,Current,2021-09-30,Active
A0006728,C004747,Current,2021-03-11,Active
A0006729,C004748,Savings,2021-08-31,Active
A0006730,C004749,Savings,2020-12-03,Active
A0006731,C004750,Savings,2021-10-22,Active
A0006732,C004750,Credit Card,2021-10-22,Closed
A0006733,C004751,Current,2020-02-22,Active
A0006734,C004751,Savings,2020-02-22,Active
A0006735,C004752,Current,2024-12-14,Active
A0006736,C004753,Savings,2018-11-01,Active
A0006737,C004754,Current,2020-08-08,Active
A0006738,C004755,Current,2021-10-11,Dormant
A0006739,C004755,Current,2021-10-11,Active
A0006740,C004756,Credit Card,2023-05-27,Active
A0006741,C004757,Savings,2022-06-05,Active
A0006742,C004758,Current,2018-02-23,Active
A0006743,C004758,Current,2018-02-23,Closed
A0006744,C004759,Savings,2019-08-28,Closed
A0006745,C004760,Credit Card,2024-05-20,Active
A0006746,C004761,Current,2021-12-08,Active
A0006747,C004762,Credit Card,2018-07-06,Active
A0006748,C004763,Savings,2020-09-04,Active
A0006749,C004764,Current,2021-06-06,Active
A0006750,C004764,Savings,2021-06-06,Active
A0006751,C004765,Savings,2022-09-15,Active
A0006752,C004765,Current,2022-09-15,Dormant
A0006753,C004765,Current,2022-09-15,Closed
A0006754,C004766,Savings,2018-06-13,Active
A0006755,C004767,Current,2019-02-04,Active
A0006756,C004767,Current,2019-02-04,Active
A0006757,C004768,Savings,2021-05-25,Active
A0006758,C004768,Current,2021-05-25,Active
A0006759,C004769,Current,2018-08-26,Dormant
A0006760,C004770,Current,2025-03-26,Active
A0006761,C004770,Current,2025-03-26,Active
A0006762,C004771,Credit Card,2019-12-13,Active
A0006763,C004771,Current,2019-12-13,Active
A0006764,C004772,Savings,2020-03-17,Active
A0006765,C004773,Current,2018-04-01,Active
A0006766,C004774,Current,2022-07-18,Active
A0006767,C004775,Current,2025-03-13,Active
A0006768,C004775,Savings,2025-03-13,Active
A0006769,C004776,Current,2020-05-16,Active
A0006770,C004777,Current,2020-03-15,Active
A0006771,C004777,Current,2020-03-15,Active
A0006772,C004778,Credit Card,2023-05-04,Active
A0006773,C004778,Current,2023-05-04,Active
A0006774,C004779,Savings,2025-06-27,Active
A0006775,C004780,Credit Card,2021-04-04,Active
A0006776,C004781,Current,2021-11-19,Active
A0006777,C004782,Current,2020-01-08,Active
A0006778,C004783,Current,2020-02-02,Active
A0006779,C004783,Credit Card,2020-02-02,Active
A0006780,C004784,Current,2025-05-03,Active
A0006781,C004785,Savings,2019-07-04,Active
A0006782,C004785,Credit Card,2019-07-04,Active
A0006783,C004786,Savings,2025-01-27,Active
A0006784,C004787,Current,2025-05-08,Active
A0006785,C004788,Current,2020-09-29,Active
A0006786,C004789,Savings,2021-03-27,Active
A0006787,C004790,Current,2024-04-03,Active
A0006788,C004791,Savings,2018-05-23,Active
A0006789,C004791,Current,2018-05-23,Active
A0006790,C004792,Current,2018-06-02,Active
A0006791,C004793,Current,2021-09-09,Dormant
A0006792,C004793,Current,2021-09-09,Active
A0006793,C004794,Credit Card,2019-05-05,Active
A0006794,C004795,Credit Card,2022-07-26,Active
A0006795,C004795,Current,2022-07-26,Active
A0006796,C004796,Credit Card,2018-06-15,Active
A0006797,C004797,Savings,2018-08-26,Active
A0006798,C004797,Current,2018-08-26,Active
A0006799,C004798,Current,2025-04-09,Active
A0006800,C004798,Savings,2025-04-09,Active
A0006801,C004799,Credit Card,2023-08-05,Dormant
A0006802,C004800,Current,2023-10-29,Active
A0006803,C004801,Savings,2020-01-08,Active
A0006804,C004802,Savings,2022-03-04,Active
A0006805,C004803,Credit Card,2018-08-18,Active
A0006806,C004804,Savings,2019-11-11,Active
A0006807,C004805,Savings,2021-06-25,Active
A0006808,C004806,Savings,2023-05-03,Active
A0006809,C004807,Credit Card,2019-03-27,Active
A0006810,C004808,Credit Card,2024-07-05,Active
A0006811,C004809,Credit Card,2022-03-24,Active
A0006812,C004810,Savings,2021-02-03,Active
A0006813,C004810,Current,2021-02-03,Active
A0006814,C004811,Current,2021-02-16,Active
A0006815,C004812,Current,2025-05-08,Active
A0006816,C004813,Current,2019-06-18,Active
A0006817,C004814,Savings,2022-01-07,Active
A0006818,C004814,Current,2022-01-07,Active
A0006819,C004815,Current,2021-03-09,Active
A0006820,C004815,Current,2021-03-09,Active
A0006821,C004816,Savings,2023-12-26,Active
A0006822,C004816,Savings,2023-12-26,Active
A0006823,C004817,Savings,2023-01-15,Active
A0006824,C004817,Current,2023-01-15,Dormant
A0006825,C004818,Current,2020-08-07,Active
A0006826,C004819,Current,2019-01-22,Dormant
A0006827,C004820,Current,2024-10-23,Active
A0006828,C004821,Savings,2023-10-13,Closed
A0006829,C004822,Current,2021-12-16,Active
A0006830,C004823,Savings,2023-08-03,Active
A0006831,C004824,Current,2021-09-17,Active
A0006832,C004825,Savings,2020-06-01,Active
A0006833,C004826,Savings,2021-04-10,Active
A0006834,C004827,Credit Card,2019-02-15,Active
